典型,typical;typically;type,典型，典范；类型；字模
[楽]楽音,"tonal, toned, tonic;note, tone (music)",乐音，语调，腔调，色调
[動]クマ,"bear, ursine;bear (animal)",熊属动物
[商]商品,"commodity, ware, good(s), merchandise",商品，货物
[海]帆,"velar;to sail;sail (of a ship), velum",帆
[植]ブドウの木,"vine, grapevine",葡萄属植物
[虫]ミツバチ,"Abel’s, Abelian, commutative (group); related to bees;Abel;bee",蜜蜂属昆虫
自動車,"automotive;by car;to drive (a car, automobile);automobile, car",汽车
[服]ブラウス,blouse,罩衣；工作服
ボート,"of a boat;by boat, on a boat, with a boat;boat, vessel, ship",小船
眉,"brow, eyebrow",眉毛
頭脳,brain;brain,（大）脑，头脑
小切手,check,银行支票
鎖,"by chain, in chains;to chain;chain, string, string (characters)",链子，锁链，一连串；联播
円盤,"to dial (telephone);disc, disk, disk drive, drive, platter, dial, record, circle",铁饼，唱片，盘状物
戯曲,"dramatic;drama, thriller",悲喜剧，剧本
[織]ラシャ,"cloth, woolen cloth, sheet",呢绒，毛料子
シャワー,"to shower;douche, shower",淋浴，喷水浴
[魚]カワカマス,pike (fish),狗鱼属鱼类
絵具,"to paint;dye, paint",颜料，油彩
[病]高熱,"febrile, feverish;feverishly;to have a fever;fever",发烧，热；狂热
割れ目,"to cleave, crack, split;cleft, crack, crevice, rift, slit",缝，裂缝，隙
定期市,"fair, bazaar, (street) market",（定期定点的大型）集市，交易会，展销会
[建]柱,"pole, post, stanchion, stake, upright, upright beam, upright support, vertical support, pier",立柱，桩，路标，电杆
[果]オランダイチゴ,strawberry,草莓
煤,to be sooty;soot,煤烟，油烟
[単]ポンド,pound (weight or money),一磅
手袋,"to put on gloves;glove, mitten",（分指的）手套
天才,"brilliant, gifted, ingenious, masterly, of genius;brilliantly;genius",守护神；天才，天资
栄光,"famous, glorious;famously, gloriously;to commend, glorify, laud, praise, glorify;fame, glory, renown",光荣，荣誉
湾,"bay, golf, gulf",海湾；高尔夫球
雹,to hail;hail,冰雹
英雄,heroic;heroically;hero,英雄；主人公
化学,chemical;chemically;chemistry,化学
[楽]弦,"cord, string",弦，带，索
コルク,"to cork (up);cork, stopper",软木，瓶塞，塞子
[建]格子,"grid;to fence in, fence off, rail in, rail off;lattice, crossbars, grate, grid, grill, grating, hash, pound sign, number sign, sharp sign",栅栏，铁篦子
[機]コック,"cock, faucet, tap, spigot",旋塞，龙头
白墨,chalk;chalk;Crete,白垩，粉笔
危機,"critical;critically, desperately;to be in critical condition;crisis, depression, emergency, depression, critical situation",危机，恐慌
冠,"to crown;Cronus, Kronos;crown (money)",花冠，冕，王冠；冠状物
弾丸,"ball, bullet, shot",子弹，枪弹
[化]銅,copper;to copperplate;copper (metal),铜
エレベータ,"elevator, lift",电梯
一覧表,list,表，目录，名单
[海]マスト,mast,桅杆，樯，架电线等用的长杆
[機]針,"acicular;indicator, pointer, needle (compass, phonograph), hand (watch, clock)",指针，唱针，注射器针头
[解]神経,"agitated, nervous;nervously;nerve",神经
[果]オリーブ,olive,油橄榄
公園,to park;park,公园；临时汽车停放场
情熱,"passionate;passionately;lust, passion",热情，（强烈的）爱情，情欲
[宗]復活祭,"Paschal;Easter, Passover",逾越节；复活节
[服]毛皮,"made of fur, made of skin;fur, fur coat, fur piece, pelisse, pelt",毛皮，皮子
盆,tray,盘，碟
詩,poem,诗
散文,"prosaic, prose;prose",散文
[解]肺,pulmonary;lung,肺
火薬,gunpowder,火药
地位,"to rank;grade, rank, rate",级别，等级，官阶
専門雑誌,"to review;journal, magazine, periodical, review",检阅；述评，综述；杂志
[楽]リズム,rhythmic;rhythmically;rhythm,律动；韵律，格律；节奏
性,"generative, sexual;gender, sex",性，性别
[生]感覚,"to perceive, sense;sense",感觉，官能
絹,"silk, silken, of silk;silk",丝，丝绸
[動]サル,"apish;to ape;ape, monkey",猿，猴
[建]敷居,"threshold;sill, threshold",门槛，槛
文体,stylish;style,文笔，文风，风格
筋,"striated, striped;to stripe;ray, strip, stripe",条纹，带
殻,"to pare;bark, husk, peel, shell, pod, rind, skin, wrapper",皮层，树皮；壳，果壳，外壳
テント,"to camp;tabernacle, tent, pavilion",帐篷，（蒙古）包
[文]動詞,verbal;verb,动词
細枝,"to beat, cane, flog, take a switch to;cane, rod, switch, wand, stick, staff",枝条，小树枝；细长小棒
[解]頭頂,"pate, top (of head), crown",头顶，顶
男やもめ,widower,鳏，鳏夫
徳,"pure, virtuous;virtuously;morality, vice, virtue",德，善，品德，美德
[服]ベール,to veil;veil,面纱，头巾
[動]キツネ,"fox, vulpine;fox",狐
ポスター,"to placard, post (up), publish;article, posting, post (message), notice, placard, poster, bill, sign, article",广告，招贴
アルバム,album,影集，画册，集邮册
施し物,"to beg;alms, charity, handout, charitable relief",布施，救济
[動]クモ,of a spider;spider,蜘蛛属动物
協会,"allied, associated, associative;to associate;association",协会，联合会，社团
並木道,avenue,（通向纪念性建筑物或风景区的）林阴大道
航空機,,
たる,"barrel, cask",桶，琵琶桶
市場,"bazaar, fair, market, department store, mall",市场，集市，商场，交易会
[植]白樺,birchen;birch (tree),桦木属植物
ブレーキ,"to brake;brake, break key",制动器，刹闸
店,"shopping, of shops;boutique, shop, store",店，铺，杂货铺
詳細,"descriptive, detailed, elaborate, retail (trade);(by) retail, in detail;to detail, enumerate;detail",细节，细目
悪魔,"devilish, diabolical, damned, diabolic, satanic;diabolically;devil",魔鬼
感動,"affecting, moving, touching, emotional;emotionally;to affect, move, stir;emotion",感动，激动；感情
謎,"enigmatic;obscurely, enigmatically;enigma, puzzle, riddle",谜语
本質,"essential;basically, essentially, inherently, innately, intrinsically;essence, gist, substance, bottom line",本质，实质，核心
(猛獣などの)口,"to gape, yawn;jaws, maw",（毒蛇猛兽）的血盆大口，入口
物理学,physical;physically;physics,物理学
[果]エゾイチゴ,raspberry,覆盆子
穀粒,"granular;grain, granule, pip (of fruit), stone (of fruit), particle, speck, seed",谷粒，谷物（指果实）；粒状果实
化学,chemical;chemically;chemistry,同kemio
理想,ideal;ideally;ideal,理想，崇高目标
(宝石貴金属の)装身具,jewel,珍宝，首饰
"(手,足)かせ","to chain, place in chains, fetter, shackle, restrain, handcuff;chain, fetter, shackle, restraint, restriction",镣铐，锁链，枷锁；束缚
[服]スモック,"blouse, overalls, smock, frock",长罩衫，工作罩衫
(取っ手のついた)水差し,"cruse, ewer, jug, pitcher, pot, vessel",壶
(パン菓子の)皮,"crust, deposit, hard outer covering, rind, scab, casing, scale",硬外皮，甲壳，外壳
[解]ひじ,elbow,肘，肘关节
[鳥]カッコウ,cuckoo,杜鹃属鸟类（布谷）
[植]カシ,"oak, oaken;oak",栎属植物（栎树，橡树）
薄片,"lamina, layer, plate",薄片，薄板
沼,"quaggy;marsh, swamp",沼泽，沼地；困境
方法,methodical;methodically;method,方法，办法，法
模型,"model, typical;to model;model, specimen, standard, type, pattern, master",模型，模特，写生用的实物
モーター,"engine, motor",发动机，摩托，引擎；动力
水準,level;to level;level,水平面；标高；水平
宮殿,palace,宫殿，王宫，宫
ママ,"mom, mommy",patrino的昵称
絵筆,"to paint, use a paintbrush;brush, paintbrush",画笔，毛笔，小毛刷
つるはし,"pick, pickaxe",十字镐
[鉱]鉛,lead;lead,铅
詩歌,poetic;poetry,写诗艺术，作诗法；诗歌种类，风格
サロン,"drawing room, living room, parlor, salon, sitting room",客厅；沙龙
[料]ソース,"gravy, sauce",调味汁，酱汁
バケツ,"bucket, pail",提桶，水桶
奴隷,"servile, slave;slave-like;to be a slave;slave",奴隶，奴才
スポーツ,"sport, sporting;to play a sport, practice a sport;sport",体育运动和游戏
スタンプ,"to mark, stamp;mark, stamp",印记，烙印；特征
棒,"bar, handle, pole, rod, shaft, spar, staff, stake, stave, perch",竿，杆，柱，棒，棍，柄
切株,"squat;butt, stub, stump",残肢，残余物，存根
鋼鉄,"steel, of steel;steel",钢
反物,"cloth, material, matter, stuff, fabric, textile",织物，织品
劇場,theatrical;theater,戏院，剧院；剧团；戏剧
理論,"abstract, speculative, theoretic, theoretical;in the abstract, in theory, theoretically;to theorize;theory",理论，学说
地所,"ground, grounds, terrain, campus",（用于特定活动的）地面，场所，场地
列車,(railroad) train,列车，火车
目鼻立ち,"feature, facial feature, trait, characteristic",相貌，容貌；特征
[植]幹,"to cut off, truncate;frustum, stem, trunk, torso",（树）干，躯干
毒,"noxious, poisonous, venomous, virulent;venomously;to envenom, poison;poison, venom, virus",毒，毒物
[服]チョッキ,"vest, waistcoat",背心，坎肩
嫌悪,"abominable, dismal, dreary, hideous, horrible, nasty, detestable, loathsome, revolting;abominably;to abhor, abominate, detest, loathe;abhorrence, abomination, horror, disgust, loathing",憎恶
天使,angelic;angelically;angel,安琪儿，天使
動物,animal;animal (as opposed to vegetable or mineral),动物
食欲,appetizing;appetizingly;appetite,食欲
薬局,"drugstore, pharmacy, chemist",药店，药房
ガソリン,"gasoline, gas;gasoline",挥发油，汽油
自転車,"to cycle;bicycle, bike, cycle",（两轮）自行车
キャンデー,"bonbon, piece of candy, sweet",糖果
セメント,"to carburize, case-harden;cement",水泥
[果]サクランボ,cherry,樱桃
[料]デザート,dessert,餐后点心
工場,"to fabricate, manufacture;fabric, factory, manufacture",制造厂，工厂
財政,financial;financially;to finance;finance,财政，金融；财政学
喪,"dismal, doleful, funereal, mournful, sinister, gloomy;to bewail, mourn, grieve, weep;grief, mourning (band, garments)",哀悼；丧，服丧
機能,"functional;functionally;to function, operate, run, work;function, capability",职能，职务；作用，功能；函数
ガレージ,"to dock, put away;garage",收费存车处；汽车修理厂；停车场（线）
帝国,imperial;imperially;to rule;empire,帝国
税,"fiscal, tax;to assess, charge a tax, levy a tax, tax;duty, impost, tax",税
印象,"impressive;impressively;to impress, make an impression on;impression",印象；感光
[解]踵,heel (foot),脚后跟，踵
[服]パンツ,"drawers, panties, underpants, undershorts",内裤，衬裤
トラック,"lorry, truck",卡车
ろうそく,candle,烛，蜡烛
[楽]カンツォーネ,"ballad, chanson, song",分节诗歌
城,"castle, citadel, fort, stronghold, mansion",小城堡，别墅
顧客,"account (customer), client, client (computer), client (customer), customer",顾客
[服]カラー,,衣领
カーテン,"curtain; dropdown, drop-down, combo (box);curtain, screen, veil",帏，帐，幔，帘
[商]為替,"mandate, order (postal, money)",委托，委任，委托权；委任书；汇票，付款通知
神秘,"abstruse, mysterious;mysteriously;mystery",奥秘
[虫]蚊,mosquito,蚊
[解]筋肉,"brawny, muscular;muscle",肌，肌肉
傘,umbrella,伞
パパ,"dad, daddy, pa, papa",patro的昵称
芳香,to perfume;perfume,香水；香味，香气
後援者,"to act as patron;patron, pattern",保护人，监护人；赞助人；守护神
石油,"paraffin oil, petroleum, oil",石油
部署,"backwards;to be on duty, stand guard;job, position, post",哨所，岗位；职位，职守
位置,"to position;location, place, position, pose, post, situation, stance, status, posture, rank",位置，姿势，阵地，社会地位
[法]訴訟,"to go to court, litigate, sue, plead;action, lawsuit, case (in court)",诉讼；进程，过程
利益,"advantageous, beneficial, credit, surplus, lucrative, profitable;to profit;advantage, gain, profit, benefit",利益；利润
貯蔵,"to cater, furnish, provide, supply;stock, store, supply, provision",储备，供应品
粉末,powdery;powder (cosmetic),粉末，（喷雾器喷出的）雾
作り方,"formula, prescription, recipe",制法说明；药方，方剂
[遊]記録,record;record,[体育]最高记录
保留,"stand-by, coy, shy;to reserve, book;backup, reservation, reserve",限制，保留，储藏（量）
信号,"to point out, signal;mark, sign, signal, token",信号，信号装置
体系,"system, systematic;system",体系，系统，制度
表面,"superficial, of the surface;surface",面，表面
(タクシーなどの)運転手,"to chauffeur;chauffeur, driver",（职业性的）汽车司机
[服]仕立屋,"tailor’s, of a tailor, tailoring;to customize, personalize, tailor;tailor",裁缝，成衣工
財宝,to treasure;treasure,宝藏，财宝，珍宝
[織]トリコット,to knit;sweater (garment),编织品，针织物
[薬]ワクチン,to vaccinate;vaccine,疫苗
弁護士,"advocatory, of a barrister, of a lawyer;to advocate;advocate, barrister, counsel, intercessor, lawyer, solicitor, attorney",律师，辩护人
アルコール,"alcoholic, spirituous;alcohol, spirit",酒精，（乙）醇
大きさ,"ample, bulky, extensive, comprehensive;comprehensively;to comprise, cover, extend to, include, embrace;amplitude, bulk, dimension, extent, size, scope, magnitude, range, span",大小，广度，范围
仮綴本,"paperbacked;to bind in paper;brochure, leaflet, pamphlet, paperback",小册子，平装本
大通り,boulevard,林阴大道
[商]赤字,"deficiency, deficit",赤字，逆差
経済,"economic;economically;economics, economy",经济
[動]象,"elephant, elephant’s, elephantine, of an elephant;elephant",象属动物
新聞,"daily paper, journal, newspaper",日报，报纸，日记（帐）
[政]内閣,"cabinet (ministry), gallery",书房，研究室；内阁
[商]資本,capital (money),资产，资金，资本
[楽]コンサート,"to give a concert, play a concert;accord, concert, harmony, agreement",音乐会
"(朝,夕の)薄明り","dim;to dawn, become daytime;dawn, dusk, twilight",拂晓；黄昏；衰微，晚年
市区,"district, neighborhood, quarter, ward",行政区，居民区，地区
十億,billion (10^9),吉（十亿）
風景,"landscape, scenery",风景，景色；风景画
問題,"problematic;problem, trouble",问题；习题；难题
職業,"professional;professionally;to practice;business, calling, profession, occupation, job",职业
共感,"likeable, sympathetic;nicely, sensitively, sympathetically;to sympathize, condole;sympathy",同情，同感，好感
学生,"student, undergraduate;student (university)",（高等院校的）学生
[機]ねじ,"screw, spiral;to screw;screw",螺钉，螺丝，螺栓
暴風雨,"stormy, tumultuous, turbulent, tempestuous;storm, tempest",暴风，暴风雨
トラクター,tractor,拖拉机，牵引车
[数]三角形,,
歩道,"footpath, pavement, sidewalk",人行道，便道
[文]形容詞,adjectival;adjective,形容词
装飾,"to decorate;décor, decoration, theater set",装饰，陈设；布景
平衡,"balanced;to be in balance, be in equilibrium, poise;balance, equilibrium",平衡，均衡
エスペラント,hoping;Esperanto;optimist,世界语
病院,hospital,医院
知性,"intellectual, knowledge-based;innately, intellectually;intellect, mind, understanding",智力，才智，悟力
カレンダー,calendar;calendar,历法；日历，月历，月份牌
[単]キロメートル,kilometer,千米
(調査)委員会,commission,（处理专门或临时事物的）委员会
力学,mechanical;mechanically;mechanics,同mekaniko
[単]ミリメートル,millimeter,毫米
原作,"original, primitive;originally;original",原作，原文，原型
口実,"to give as an excuse, pretend;excuse, pretence, pretext",借口，托词
構造,"structural;structurally;to structure, format (disk);structure, format, layout",结构，构造，组织
電報,telegram,电报
[法]裁判所,tribunal,法庭；法官席
図書館,library,图书馆
基礎,"foundational, fundamental, base, basis;basically, fundamentally;to base, establish, found;element, foundation",基础，地基
技師,engineering;engineer,工程师，技师
会議,to have a conference;conference,讨论会，协商会
良心,"conscientious, scrupulous, faithful, upright, honorable;conscience, inner voice, moral sense",良心，道德心
文学,literary;literature,文学，关于某个问题的全部文献
メカニズム,mechanism,同mekanismo
報酬,"as a recompense;to compensate, reward, recompense, remunerate, requite;compensation, reward",报酬，报偿，奖赏
[政]共和国,"republican;commonwealth, republic",共和制，共和国
書記,secretarial;secretary,秘书，书记
アパートメント,"apartment, flat",成套房间
自動車,"automotive;automobile, car",同aŭto
権威,authoritative;authoritatively;authority,威望；权威；当局
器具,instrumental;to orchestrate;instrument,用具，仪器
医薬,"pharmaceutical;drug, medicine, pharmaceutical, medication",药剂，药品
温度,temperature,温度，气温；体温
周囲の事情,circumstance,情况，环境，形势
実験,"experimental;as an experiment, experimentally;to experiment;experiment",实验
[病]風邪,,伤风，感冒
[植]ニンニク,"garlicky;to spice with garlic;garlic, leek",葱属植物；蒜，蒜头
吹出物,"affected by acne;pimple, zit, blemish, spot, acne",丘疹、疱疹、痤疮、粉刺的总称
軸,"axial;el-Aqsa-mosque;axially;axis, axle, pivot, spindle, alliance",轴，中心线，轴心
[劇]幕,"act, certificate, diploma, (legal) document, deed",[戏剧]幕，证书，契约，法令，条例
並木道,"avenue, passage, way, (garden) walk, path, alley, boulevard",园中小路，花径
[植]藻類,"algal;alga, seaweed",藻类
[動]イノシシ,of a wild boar;wild boar,野猪
[地名]アジア,"Asian, Asiatic;Asia",亚洲
舞踏会,"ball, party, dance",舞会
[植]ビート,"beet, of a beet, of beetroot; beta (β);beet, beetroot",甜菜属植物
[服]バックル,"to buckle;buckle, clasp",带扣
[料]玉ネギ,onion,洋葱，葱头
靴墨,"to polish;polish, wax",皮革油，皮鞋油
持参金,"to endow;dowry, portion",嫁妆
反響,to echo;echo,回声，反响；回波
[植]ソラマメ,"bean, broad bean, fava bean",蚕豆，蚕豆粒；豆，菜豆
[理]面,face,（物体的）（平）面
[植]ブナ,beech (tree),壳斗属或山毛榉属植物
[果]イチジク,fig,无花果
[生]胆汁,"bilious;bile, gall",胆汁；恼怒，脾气
[鳥]ツル,crane (bird);Grus,鹤属鸟类；起重机，吊车
ゴム,"to erase, gum, smear (with gum);eraser, gum",树胶，树脂
ホール,hall (great room),敞棚，大厅
くびき,"to yoke, subjugate;subjugation, yoke",轭，轭形门；桎梏，奴役
[病]たこ,"callous;callus, corn (on foot)",趼子，茧子，胼胝
[文]格,"affair, case, matter",格；案情，案件；病例
[数]立方体,"Cuban; cubic, cubical;in the Cuban way;Cuba;cube",立方体；（菜）丁；立方
ブリキ板,"sheet metal, tin, tin plate;sheet metal, tin (plate), firmware",金属薄板，金属片，铁片，铁皮
[化]ラッカー,"to lacquer, varnish;lacquer",漆，生漆
[植]ゴボウ,"burdock, burr",牛蒡
[植]亜麻,flax;Linus,亚麻属植物
くじ,"to cast lots, draw lots;lottery (game)",签，阄
[建]天窓,"porthole, skylight",天窗，舱口；下水道口
かたまり,"lump, mass, pile, heap",一堆，一团，一块；质量
マット,"to checkmate;checkmate, mate",席子
[解]うなじ,"back of the neck, nape, scruff",项，颈项（kolo的后部）
[宗]法王,papal;pope,罗马教皇
[鳥]孔雀,"showy, strutting, flashy;to show off, strut, swagger;peacock",孔雀属鸟类；爱虚荣的人
[鳥]カササギ,"magpie, pica",喜鹊属鸟类
[病]膿,to discharge pus;pus,脓
[動]カエル,frog,蛙属动物
[解]腎臓,renal;kidney,肾
[果]スグリ,currant,茶藨子属植物
[詩]韻,to rhyme;rhyme,韵，韵脚
[劇]役割,"to play a role;character, part, role, rôle (acting)",角色，脚色；职责，作用，影响
露,dew,露水
矢,"to dart;arrow, dart",箭，箭头，（弓形的）高
懐,"bosom, breast, lap;sinjorino",怀，怀抱；襟；内心
スキー,to ski;ski,滑雪板
ソファー,sofa,长沙发
[植]茎,"stalk, stem",主茎，轴；花梗，叶柄；柄，把
"(草,毛などの)束","clump, tuft, wisp",一束，一丛，一簇，一绺
[単]トン,(metric) ton,吨
鞭,to whip;whip,鞭子
[商]株式,"joint-stock;corporate share, share (finance), stock",股份；股票，有价证券
原子,atomic;atomically;atom,微粒，原子
[植]カラスムギ,oats,燕麦属植物；燕麦粒
飾り結び,"bow, knot, loop, rosette, pom-pom",装饰花结
小舟,"bark, boat, small ship",无甲板小船；三桅以上帆船
すそ,"Basque;coattails, train (of a dress or robe)",下摆
ひも,"to tape;binding, strip, tape, band",带；轮胎；频带，波段
塊,"all in one piece;to block, blockade;block, boulder, chunk, unit",块，大块；砧板；拍纸簿
株式取引所,"money market, stock exchange, stock market",交易所，证券交易
[料]ボウル,bowl,碗
馬ろく,"to bridle, check, restrain;bridle, check, restraint",马勒，辔头
家畜,"beastly, brutal, brute, harsh;brutally;brute, beast, head of cattle, farm animal;Brutus",家畜，牲畜
巻き毛,"curly (of hair), loopy;to curl;curl, lock (hair), loop, lock, wisp",卷发（束）；圈形物
[植]玉ねぎ,"bulbous;bulb, dome",球茎，鳞茎
[料]ロールパン,"bun, roll",小圆面包
[動]鹿,"deer, deer-, of a deer;deer, hart, stag",鹿属动物
[鳥]白鳥,Cygnus;swan,天鹅属鸟类
細胞,"cellular;cell, location",小房间，单间，囚室；蜂房，细胞
伊達男,"dandy, dude, fop, fashionista",花花公子，纨绔子弟
[医]規定食,dietary;to be on a diet;diet,（限制的）食谱；（给病人规定的）饮食
トゲ,"thorny;thorn, prickle, spine",刺；[~oj]荆棘；棘
行程,"period, stage, phase, distance covered, halting place, length covered, stage, stopover, lap",旅站，宿营地；一站路；阶段
明細書,"account, inventory, report, list, register, return (financial), statement (financial), table (data)",一览表，详表，明细表
澱(おり),"dregs, scum, sediment",沉渣；糟粕
[織]フェルト,"felt, made of felt;to cover with felt;felt",毡
[服]燕尾服,"dress coat, evening dress, tails",燕尾服
文,"expression, sentence, statement, phrase",句子；（空洞的）言词
[植]キノコ,"fungus, mushroom, toadstool",真菌
束,"bunch, bundle, sheaf, cluster, shock",捆，束状物
民族,"clan, ethnic group, genus, tribe, family, kin, race, people;Ghent",种族，氏族，部族
刀,"with a sword, using a sword;sword",刀，剑
[魚]カマツカ,gudgeon,鮈属鱼类，鮈鱼
[単]グラム,gram (weight),克
家畜の群れ,"herd;flock, herd",畜群，混乱的一群
[病]インフルエンザ,"flu, influenza",流行性感冒
洞穴,"cave, grotto",岩洞，洞窟
[化]タール,"to tar;pitch, tar",柏油，焦油
こぶ,"gibbous, hunch-backed;bump, hump",驼峰；驼背，鸡胸
[建]生け垣,hedge,灌木树篱，绿篱
[宗]賛美歌,"anthem, hymn, canticle",圣歌，赞美诗
合唱,"choral;in unison, as a chorus, as a group (speaking or singing);chorus, choir",歌舞团；歌舞；歌咏队
[料]かゆ,"gruel, mess, mush, porridge, puree, slush, hodge-podge",粥，糊
鳥かご,cage,笼，槛；牢笼，囚房
ココア,cocoa,可可豆
[植]サボテン,cactus,仙人掌科植物
肉体,"carnal, fleshy;flesh, meat",肉，肉体，果肉
[魚]鯉,carp,鲤鱼
木釘,"to peg, pin;peg, pin",楔形木钉；销钉，栓
核,"central, crucial, key;core, kernel, nucleus, pit, stone",仁，核；中心，核心
クラブ,"club, society",俱乐部，联谊会
[鳥]カラス,"crow, raven",鸦属鸟类
[天]宇宙,"cosmic;(outer) space, cosmos, universe",宇宙；宇宙观
[宗]礼拝,"to idolize, venerate, worship;cult (system of religious worship), homage, devotion",祭礼；宗教仪式
ひも,"to lace;lace, shoelace",鞋带、束带及类似的东西
[料]ラード,to lard;bacon,猪肥肉
[虫]幼虫,"grub, larva",幼虫，鱼秧
リセー(フランスの高等中学校),"grammar school, high school, secondary school, lyceum",（法国和意大利的）中学校
[理]液体,liquid;liquid,液体
[植]ユリ,lily,百合属植物
[植]トウモロコシ,"(Indian) corn, maize",玉米
[植]ゼニアオイ,mauve;mallow,锦葵属植物
精神,mental;mentally;mind,精神，心灵；智能，智力
メニュー,menu,饭菜；菜单
蜂蜜,"honeyed, saccharine, sweet;honey",蜂蜜，蜜
[植]コケ,mossy;moss,藓纲植物（苔藓）
博物館,museum,博物馆，博物院；博物馆的珍藏品
[果]クルミ,nutty;nut,坚果，果核
[劇]オペラ,operatic;opera,歌剧
[数]卵形線,oval;oval,卵形线，卵形
[植]ヤシ,"palm, palm tree",棕榈科植物通称
[服]オーバー,"coat, overcoat",外套，外衣，大衣（比mantelo短）
(故障による)停止,"to break down, malfunction, crash (network);breakdown, failure, fault, malfunction",暂停前进，停车，抛锚
真珠,pearly;pearl,珍珠
[楽]ピアノ,piano,钢琴
[植]トウヒ,"spruce, spruce fir",云杉属植物
[料]こしょう,to pepper;(black) pepper,胡椒粒，胡椒粉
天罰,"to afflict, plague;calamity, scourge, plague",天灾；灾难，灾祸
[果]スモモ,plum,李，李子
白粉(おしろい),powdery;to powder;(cosmetic) powder,香粉，化妆粉；粉
[織]レース,lace,花边
理性,"rational, sane, reasonable;rationally;judgment, reason, logical reasoning, sense, rationality",理性，理智，思考力
賃貸料,"annuity, dividend, income, return, revenue",租（金）；年金，息金
廃墟,ruinous;ruin,遗址，废墟
さび,rusty;to rust;rust,锈；锈病
(地理的)位置,to be situated;site,地位，位置
そり,"to sled;sled, sleigh, toboggan",雪橇
[植]モロコシ,sorghum,高粱属植物
[植]穂,"ear (of corn), spike",穗；穗状花序
足跡,"to trace, trail, track;trace, track, trail",足迹；痕迹，遗迹，迹象
[化]スズ,"tin;to tin (plate);pewter, tin",锡
[農]うね,"rugged;to furrow, wrinkle;groove, ridge, wrinkle (facial), furrow (in the earth)",犁沟，垄沟；深而不规则的沟、缝等
[楽]拍子,"rhythmically;beat, musical time, tact, time, clock pulse, clock signal",拍子，节拍，节奏
"(人体,服の)胴","waist, waistline",腰，腰部
[動]トラ,tiger,虎
[料]タルト,"pie, tart, pastry",奶油果酱夹心饼
市街電車,"streetcar, tram",电车轨道，（有轨）电车
一座,"company (theatrical), troop, troupe, group",（剧）团，（戏）班；[~oj]部队，军队
ワックス,wax;to wax;wax (bees),蜂蜡，白蜡，功用如蜡的物质
[解]静脈,"veined;to grain, vein, marble, mark with veins;vein",静脉，血管；脉，纹
[虫]スズメバチ,waspish;wasp,胡蜂属昆虫
おむつ,"to bandage, swaddle, wind, swathe, wrap;diaper",襁褓，绷带，带，条
[化]亜鉛,"zinc, zincic;to galvanize, hot dip, zinc plate;zinc",锌
[地名]アフリカ,African;Africa,非洲
代理人,"agential;agent, dealer",代理人，代理商
一致,"compatible, consistent;to (be in) accord, agree, match;accord, accordance, agreement, chord, concord, concurrence, concurrency, consonance",融洽，协调，一致，和弦
[虫]イナゴ,"Acridium, grasshopper, locust",蚱蜢
俳優,actor’s;to act;actor,演员
警報,"alarming;alarmingly;to alarm, raise the alarm, sound the alarm;alarm, alert",警报信号
[薬]アンプル,"ampullaceous, ampullary;(light) bulb, ampoule, ampulla",细颈瓶，安瓿，电灯泡
[魚]ウナギ,eel,鳗鲡属鱼类（鳗，白鳝）
[鳥]ガチョウ,"anserine, anserous;goose",雁属鸟类（雁，鹅）
[解]関節,"articulated, jointed;to articulate;articulation, joint, hinge",关节，枢纽
[医]バチルス,bacillary;bacillus,杆菌
[植]竹,bamboo;bamboo,竹
バナナ,banana,香蕉及各种芭蕉（果实）的总称
ブランデー,brandy,白兰地酒，白酒
[化]青銅,bronze;to bronze;bronze,青铜
花束,"bunch, bouquet",花束，花球
葉巻,cigar,雪茄
[虫]セミ,cicada,蝉属昆虫
[料]肉桂,cinnamon,桂皮
灰,"ashen;ash(es), cinder",余烬，灰；骨灰
[数]円,"circular;circularly;circle, disk",圆，圆面，圆形；极圈
自治都市,"civic;citizenry, city state, incorporated town, polity",自由市，自治市；市民；公民全体
棺,sepulchral;coffin,棺材
[商]負債,to debit;debit,负债，欠帐；帐簿的借方
[植]カーネーション,"carnation (flower), pink",石竹属植物
関税,customs;customs (duty at border),关税；海关
感銘,"showy;to be effective;effect, impression",印象，作用，影响，效果
スクリーン,"display, monitor, screen, visual display unit",炉围，炉挡；银幕；屏
エナメル,to enamel;enamel,珐琅，搪瓷
事件,event,事变
童話,"fabulous;fabulously;tell fables, recount;bedtime story, fairy tale, story, tale",童话
[建]ファサード,"front-end;façade, front, interface, look and feel",（房屋的）正面
[服]仕立て,"to cut, fit, make to measure, fashion, tailor, design;cut, fashion, style, make, tailoring, model",（服装）式样
流体,"fluid, liquid;fluid, liquid",流体
肘掛け椅子,"armchair, easy chair",圈椅，安乐椅
正面,"front;in front;to confront, face (toward);front, battlefront, frontage",前线；阵线；前面，正面
じょうご,to funnel;funnel,漏斗，喇叭筒
[生]胚,"to germinate, shoot, bud;germ",胚，幼芽；萌芽，起源
[解]肝臓,hepatic;liver,肝
[植]オオムギ,barley;barley,大麦属植物；大麦粒
[宗]地獄,"hellish, infernal;hell, underworld",地狱
皮肉,"ironic, ironical;ironically;to speak ironically;irony",反语；用反语讽刺，嘲弄
小屋,"cabin, hut, shack",简陋小屋，茅屋，草棚
タイル,"to tile;flag, paver, paving block, tile",方瓷砖，花砖
船室,"cabin (ship, etc.), hovel",船舱，机舱
[動]ラクダ,camel,骆驼属动物
運河,"canal, channel, gutter, circuit",运河；沟渠，水道；海峡
